sf_code,sf_name,tf_code,tf_name,city_id,marketing_area,business_line,rating,comment_count,grading,rate_grade,grade_comment,days_since_last_live
p51vvv,کباب سرای طهرونی,594x32,کباب سرای طهرونی,1,خواجه ربیع-میامی,Restaurant,8.976558903,2976,A,B,C,1
09944y,کترینگ گیلا,5myzmn,کترینگ گیلا,2,سعادت آباد - شهرک غرب,Restaurant,8.575775346,3101,A,B,B,34
znnk1o,آبمیوه بستنی رایکا,23wyg2,آبمیوه رایکا,1,هشتصدمتریها,Ice Cream and Juice Shop,9.388374851,1016,A,A,D,24
0mzdyv,پیتزا پیلا,5nlpgx,پیلا,2,پاسداران - هروی -دروس,Restaurant,8.896746193,2557,A,B,C,1
3e2k65,نانوایی لواشی شه نهاد,5w3n46,نانوایی لواشی شه نهاد,2,پاسداران - هروی -دروس,Bakery,9.660086191,1340,A,A,D,163
dq5d7n,فست‌ فود زرافه,54n333,فست فود زرافه ,2,نارمک - مجیدیه,Restaurant,9.186305102,2976,A,A,C,88
0gook2,تهیه غذای بزرگ عدالت,59x3z7,تهیه غذای عدالت,2,فردوس - کاشانی - شهر زیبا,Restaurant,8.300567291,5093,A,B,A,34
0ndjw2,کباب و جوجه سالار,2mz9k5,کباب و جوجه سالار,1,قاسم آباد-کشاورزی,Restaurant,8.422718959,3920,A,B,B,1
pv1g8v,فست فود اژدهای طلایی,2x7zzw,فست فود اژدهای طلایی,2,نارمک - مجیدیه,Restaurant,8.806977409,6075,A,B,A,1
3k6eoj,کبابکده زیتون (باغ فیض),53wlz5,کبابکده زیتون,2,پونک - باغ فیض‎,Restaurant,8.602369638,3207,A,B,B,1
3xxdq4,فست فود سالیز,28pxon,رستوران سالیز,2,یوسف آباد - امیرآباد - گیشا‎,Restaurant,9.025517192,1773,A,A,D,1
0wz42q,آشپزخانه فولادی,2g1yx2,آشپزخانه فولادی,1,وکیل آباد شمالی,Restaurant,8.854269073,2821,A,B,C,1
p4m15r,های کافی,5mmgww,های کافی ,2,نارمک - مجیدیه,Cafe,9.64407294,992,A,A,D,1
povov3,فست فود مستر گرد (شعبه 1),5my4lk,فست فود مستر گرد,2,آزادی - جی - نواب‎,Restaurant,8.606614786,3813,A,B,B,31
37xg22,نان فانتزی سرسبز,5r9xz1,نان فانتزی سبز,2,نارمک - مجیدیه,Bakery,9.496419548,6023,A,A,A,1
p4vg5x,پیزارو (ونک),5rmgw2,پیزارو (ونک),2,جردن - ونک,Restaurant,9.184097361,6000,A,A,A,
p4vg5x,پیزارو (ونک),5rmgw2,پیزارو (ونک),2,جردن - ونک,Restaurant,9.184097361,6000,A,A,A,
3xmx60,تهیه غذای شاران,29xyxw,تهیه غذای شاران,2,تهرانپارس-حکیمیه,Restaurant,8.384987952,5222,A,B,A,1
pzdrmj,سبزی خرد کنی مجیدیه,51y4n7,سبزی خردکنی مجیدیه,2,نارمک - مجیدیه,Fruit Shop,9.327518259,1276,A,A,D,18
0j4y8g,سوپر گوشت زارع,531nyo,سوپر پروتئین زارع,2,صادقیه - ستارخان - مرزداران,Meat Shop,8.892782065,2861,A,B,C,1
p8kl7g,میوه سرای مهدی,5my6lr,میوه سرای آوا,2,بازار - منیریه - گمرک,Fruit Shop,9.38939325,2412,A,A,C,18
p8vokg,آبمیوه و بستنی دلژینو,231k99,آبمیوه و بستنی دلژینو,2,ولنجک - زعفرانیه,Ice Cream and Juice Shop,9.072440649,1676,A,A,D,12
0wreg5,پیتزا لوانته,29xkkz,دانته,2,فردوس - کاشانی - شهر زیبا,Restaurant,9.030788428,4802,A,A,A,104
p5qw5j,حلیم نیشابوری بامداد,2g1xp2,حلیم نیشابوری بامداد,1,وکیل آباد شمالی,Restaurant,9.253740665,1287,A,A,D,3
0qqndw,شیرینی ناتلی,5k4po2,شیرینی ناتلی,1,وکیل آباد شمالی,Pastry,8.943428934,859,A,B,D,1
0gr922,بیرون بر نمونه تخت جمشید,241x45,بیرون بر نمونه تخت جمشید,5,فرودگاه‎,Restaurant,8.742578293,1787,A,B,D,42
097nek,غذای ایرانی مش حسن,21y3x3,زیتون سبز,2,سعادت آباد - شهرک غرب,Restaurant,8.706022059,4363,A,B,A,40
0y8l7y,غذای محبوب,5oxz87,غذای محبوب,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,8.645663657,6113,A,B,A,80
09z9kq,کترینگ محیا,54n88k,کترینگ محیا,2,عباس آباد - سید خندان - قصر‎‎,Restaurant,8.670661769,5766,A,B,A,12
09z9kq,کترینگ محیا,54n88k,کترینگ محیا,2,عباس آباد - سید خندان - قصر‎‎,Restaurant,8.670661769,5766,A,B,A,12
3kv1yo,رستوران همت,277mwn,همت,2,میدان خراسان - شوش,Restaurant,8.797226812,2424,A,B,C,1
3dqv6d,کترینگ پاژده,51yywo,کترینگ و غذای آماده پاژده,1,قاسم آباد-کشاورزی,Restaurant,8.353783342,4207,A,B,B,1
0l8v4j,فست فود حاج رحیم و پسران,53m3y5,فست فود حاج رحیم و پسران,5,ارم - عفیف آباد - قصرالدشت,Restaurant,7.867727809,4103,A,C,B,166
p5jrzj,کترینگ اجلالی,5lwpw4,کترینگ اجلالی,2,پونک - باغ فیض‎,Restaurant,8.705837447,2721,A,B,C,159
37o74x,کباب بناب پارسا,26lmy2,کباب بناب پارسا,1,قاسم آباد-کشاورزی,Restaurant,8.602367249,2557,A,B,C,32
0l4yqj,آب میوه بستنی ژلیتو,5o39gp,ژلیتو ,2,افسریه - آهنگ,Ice Cream and Juice Shop,9.309444725,1372,A,A,D,12
0mwenz,رستوران طهماسب,231y16,کترینگ طهماسب ,2,جردن - ونک,Restaurant,9.0325897,2204,A,A,C,2
p44gzx,پیتزا آتیش,53371y,آتیش,2,پاسداران - هروی -دروس,Restaurant,8.336597923,5928,A,B,A,1
0g6wr3,فست فود پاپیون,2lwpz4,فست فود پاپیون,2,یوسف آباد - امیرآباد - گیشا‎,Restaurant,8.354494997,5292,A,B,A,1
0yrdxy,ژیوان (شعبه سجاد),24n383,ژیوان (میدان پارک),1,فلسطین-ملک آباد,Restaurant,8.978925181,4114,A,B,B,48
31xl8k,تهیه غذای نارنج,2p8ll9,نارنج تهرانپارس,2,تهرانپارس-حکیمیه,Restaurant,8.455648013,5315,A,B,A,148
3xon1y,اسمش برگر (پونک),2nlplx,اسمش برگر ,2,پونک - باغ فیض‎,Restaurant,8.933183044,2565,A,B,C,1
0nd54r,فست فود وانت 64 (گاندی),2pzxw2, وانت ۶۴,2,عباس آباد - سید خندان - قصر‎‎,Cafe,9.266864611,1194,A,A,D,10
y1kj4g,قهوه کرافت (سنتو پلاس),5mm1xo,کافه کرافت ,2,سعادت آباد - شهرک غرب,Cafe,9.352135926,1335,A,A,D,1
pvovg5,نان و شیرینی لادن,58p41p,نان و شیرینی لادن پلاس,2,نیاوران‎ - آجودانیه,Pastry,9.233216623,2631,A,A,C,29
0mvlq0,فسـت فود برگریچ,5nl3xl,فست فود برگریچ,2,اکباتان-آپادانا,Restaurant,8.646016942,5038,A,B,A,166
pz8621,سوپر پروتئین فراهانی,58p18g,پروتئین فرهانی,2,قیطریه-اندرزگو-دولت,Meat Shop,9.055224972,3519,A,A,B,18
0qwv19,ساندویچی هنگام,28p6yw,ساندویچی هنگام,2,نارمک - مجیدیه,Restaurant,8.992391744,2247,A,B,C,1
0l222j,ترمه ترنج (سعادت آباد),2yo3ol,ترمه ترنج(سعادت آباد),2,,Restaurant,8.279911595,5878,A,B,A,145
091mjy,کباب سرای فانوس,247n4r,تهیه غذای فانوس,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,8.453581864,4336,A,B,A,32
3e7qx2,آبمیوه بستنی رضا,566gmo,آبمیوه و بستنی رضا,2,نارمک - مجیدیه,Ice Cream and Juice Shop,8.967148066,2692,A,B,C,5
094q5n,شیرینی سیروک,24no4o,شیرینی سیروک,2,پیروزی - نیروی هوایی‎,Pastry,9.103466254,2045,A,A,C,1
p896n5,تهیه غذای شیرین پلو,21y3pr,تهیه غذای شیرین پلو,2,سعادت آباد - شهرک غرب,Restaurant,8.273877145,7015,A,B,A,84
0qr8m2,آبمیوه بستنی کاریز,5zlrr1,آبمیوه و بستنی کاریز,2,نیاوران‎ - آجودانیه,Ice Cream and Juice Shop,9.509872753,1080,A,A,D,1
3kyeyg,کافه رستوران مزجان,2lwknm,کافه رستوران مزجان,2,قیطریه-اندرزگو-دولت,Restaurant,9.343593409,2260,A,A,C,1
p69r9n,پیتزا پاپا,5pyy92,پیتزا پاپا,5,معالی آباد - دینکان - صنایع,Restaurant,8.455449609,2743,A,B,C,1
porywv,فست فود احسان,5lw7kr,فست فود احسان,2,سعادت آباد - شهرک غرب,Restaurant,8.68785465,4534,A,B,A,151
p4ryrj,رستوران پدر بزرگ,531g7g, پدر بزرگ,2,پونک - باغ فیض‎,Restaurant,8.94128226,2162,A,B,C,1
p8gv5r,بیرون بر و فست فود آیران (تیرازیس),2gxnxz,بیرون بر و فست فود آیران,5,گلستان,Restaurant,7.818247432,3998,A,C,B,151
0j2onr,خانه بریان اصفهان,51y1ow,خانه بریان اصفهان ,2,عباس آباد - سید خندان - قصر‎‎,Restaurant,9.164921797,2515,A,A,C,1
0wz78q,نانوایی تافتون حاج علی,2xgn4k,مجموعه خوشه طلایی,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Bakery,9.607805103,4112,A,A,B,25
0wvjjg,نیکا,2lw87z,قنادی نیکا,1,فلسطین-ملک آباد,Pastry,8.427256366,1992,A,B,C,1
0j4vo9,نان فانتزی ساج,5lwxpw,نان فانتزی ساج,2,نیاوران‎ - آجودانیه,Pastry,9.110928208,1826,A,A,D,166
327dxq,شیراز برگر (انقلاب),2x73r6,کافه شیراز ,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,8.394583347,6849,A,B,A,1
0q5l49,آبمیوه بستنی پارک,28py18,آبمیوه بستنی پارک,2,یوسف آباد - امیرآباد - گیشا‎,Ice Cream and Juice Shop,9.028569049,1975,A,A,C,1
0qmgjx,فلافل شاطر حسن (شعبه 2),57wyy5,فلافل شاطر حسن (شعبه 2),5,بلوار امیرکبیر,Restaurant,9.126110417,2389,A,A,C,164
3koq8o,هتل الماس 1,2wwzp2,هتل الماس ۱,1,امام رضا,Restaurant,9.013004013,1486,A,A,D,1
094e1q,پسر خوب,2my416,فست فود پسر خوب ,2,آزادی - جی - نواب‎,Restaurant,8.378733136,7496,A,B,A,166
37z8r9,پیتزا برگر اصیل,21xm15,پیتزا برگر اصیل,5,فرودگاه‎,Restaurant,8.798196523,1894,A,B,D,40
3dmg5g,قنادی رامسر,2lz848,رامسر,2,نارمک - مجیدیه,Pastry,9.024308166,3335,A,A,B,1
pz8krj,کترینگ ته چین طلایی,28pgww,کترینگ ته چین طلایی,2,سعادت آباد - شهرک غرب,Restaurant,8.66881326,2844,A,B,C,1
0rrmjo,فست فود کروژ (خیام),2y3n32,فست فود کروژ (خیام),1,فلسطین-ملک آباد,Restaurant,8.702273399,4134,A,B,B,1
3718dn,قهوه گذر,279772,مجموعه قهوه گذر,5,کمربندی,Cafe,9.469837892,1183,A,A,D,9
pvdo7v,کافه بارل,2r6n48,کافه بارل,2,ظفر - میرداماد,Cafe,9.061189276,1522,A,A,D,4
3xemwp,تهیه غذای چلوچی (جردن),21y11l,چلوچی(ظفر),2,جردن - ونک,Restaurant,8.415433901,7030,A,B,A,1
0lmzok,کافه لایت,5lwkkm,کافه لایت,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Cafe,9.178517024,2098,A,A,C,1
3x11ky,پروتئین یوکا,2p8g3n,پروتئین یوکا ,2,عباس آباد - سید خندان - قصر‎‎,Meat Shop,9.340722288,1103,A,A,D,1
0jnel6,بوکادو (شعبه اصلی),5gxzl9,فست فود بوکادو,5,بلوار امیرکبیر,Restaurant,8.599725123,3279,A,B,B,166
37x7ln,آشکده جاغرق باشی,5omk75,غذای سنتی جاغرق باشی,1,وکیل آباد شمالی,Restaurant,8.888610404,4084,A,B,B,1
p85key,جهان آذری,51yl31,جهان آذری,2,تهرانپارس-حکیمیه,Restaurant,8.160883593,6925,A,B,A,205
0w9ee5,بیرون بر زعفران,566l31,بیرون بر زعفران,5,شهر صدرا,Restaurant,9.010612582,4282,A,A,B,166
0q5d2y,دیزی املت سرای ولیعصر,2773y3,دیزی املت سرای ولیعصر,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,8.944778414,3932,A,B,B,1
0ylq2m,فست فود پلن بی,5lo8x2,فست فود پلن بی,5,ارم - عفیف آباد - قصرالدشت,Restaurant,9.009393945,2124,A,A,C,1
3xge89,فست فود مهنا,23on82,فست فود مهنا,1,شیرازی,Restaurant,8.871501019,3496,A,B,B,166
0j9jq9,جوجه بروستد دهخدا,2xglnw,جوجه بروستد دهخدا,2,سعادت آباد - شهرک غرب,Restaurant,8.599688404,5339,A,B,A,1
xdykn9,فست فود آنجیل,5yg6l5,فست فود آنجیل,1,امام رضا,Restaurant,9.081957021,1400,A,A,D,1
0m2x7r,ویل هات داگ (ولنجک),58p63w,ویل هات داگ,2,ولنجک - زعفرانیه,Restaurant,8.767374048,2417,A,B,C,1
0geo6r,آبمیوه بستنی همشهری (شعبه 2),5klllg,همشهری,2,یافت آباد - مهرآباد جنوبی,Ice Cream and Juice Shop,9.085793751,1707,A,A,D,1
pvg49m,نانوایی عالم تاج,5p8pn3,نان عالم تاج ,2,تهرانپارس-حکیمیه,Bakery,9.677059006,5249,A,A,A,1
0gngzr,رستوران آسیایی بامبو اکسپرس,5k34k9,بامبو اکسپرس,2,ولنجک - زعفرانیه,Restaurant,9.344892919,3969,A,A,B,10
0jrzq9,کترینگ عارفی,5zlrgy,کترینگ عارفی,2,نیاوران‎ - آجودانیه,Restaurant,8.388782705,5733,A,B,A,166
0qgw6x,فست فود هفت چنار دانشگاه,5r6kr9,فست فود هفت چنار دانشگاه,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,8.647640117,2943,A,B,C,1
0rjq61,رستوران باغ سفره ایرانی,2lwxx9,رستوران سفره ایرانی,2,دریاچه- شهرک گلستان - دهکده المپیک,Restaurant,8.679247915,6641,A,B,A,23
321jod,کافه ساعت صفر,21y1zl,کافه ساعت صفر,2,پاسداران - هروی -دروس,Cafe,9.559268931,1409,A,A,D,1
0nq496,رستوران گیاهی بشقاب سبز,5ll4z5,رستوران گیاهی بشقاب سبز,1,هشتصدمتریها,Restaurant,8.696831213,2011,A,B,C,1
0my9kv,هایپر میوه تمشک,5ox8xr,هایپر میوه تمشک (بلوبری),1,وکیل آباد جنوبی,Fruit Shop,8.270172111,1673,A,B,D,164
322nm5,کباب ذغالی ممتاز جاسبی (سپه),566ryx,کباب ذغالی ممتاز جاسبی (سپه),2,آزادی - جی - نواب‎,Restaurant,8.527788791,6477,A,B,A,38
0wlyx8,فست فود بمب الهیه,5k4y32,ساندویچ  بمب الهیه (حذف گردد),1,قاسم آباد-کشاورزی,Restaurant,8.733954582,2563,A,B,C,166
pvnnyd,آبمیوه ننه آقا (شعبه آیت),28pw9g,آبمیوه بستنی ننه آقا (شعبه آیت),2,پیروزی - نیروی هوایی‎,Ice Cream and Juice Shop,8.917052342,2292,A,B,C,48
0wx1dv,سوخاری مستر استریپس,51y383,سوخاری مستر استریپس,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,8.770653786,4912,A,B,A,91
p87zzr,رستوران شاندیز ماهان,5k3po6,رستوران شاندیز ماهان,2,ظفر - میرداماد,Restaurant,8.625646103,2813,A,B,C,157
0yrx9g,بستنی عمو رحیم,5yo1z8,آبمیوه بستنی عمو رحیم,2,تهرانپارس-حکیمیه,Ice Cream and Juice Shop,9.264222505,1550,A,A,D,19
31d8y3,برج برگر (پونک),5r9glk,برج برگر,2,پونک - باغ فیض‎,Restaurant,8.617961279,2805,A,B,C,1
wdde8v,رستوران سوشی پورو,5nkpll,سوشی پرو,1,وکیل آباد جنوبی,Restaurant,9.025982286,2065,A,A,C,1
3xdyny,فست فود 3,2p87zg,فست فود MD,2,نارمک - مجیدیه,Restaurant,8.414248314,6773,A,B,A,1
3kv2ro,آجیل و خشکبار ناب اصل,2w388k,آجیل و خشکبار امیر,2,نیاوران‎ - آجودانیه,Pastry,9.053737264,3943,A,A,B,103
p55okn,نانوایی تافتون سبوس دار,233r7o,نان تافتونی سبوس دار,2,ولنجک - زعفرانیه,Bakery,9.605243843,3029,A,A,B,2
3d4kj7,پیتزا یاقوت,5r9rxn,یاقوت پلاس,2,تهرانپارس-حکیمیه,Restaurant,9.108053011,4902,A,A,A,1
0w9rlz,جگرکی پونه,277g4z,جگرکی پونه,2,عباس آباد - سید خندان - قصر‎‎,Restaurant,8.513874354,6105,A,B,A,33
xdy256,حلیم شله و کباب حلیم الملک (شعبه 2),2zmln5,حلیم و شله حلیم الملک (شعبه 2),1,وکیل آباد شمالی,Restaurant,9.044867999,3070,A,A,B,1
321q8d,ساندویچ ویژه افشین,266lx1,ساندویچ ویژه افشین ,2,صادقیه - ستارخان - مرزداران,Restaurant,8.589569259,3086,A,B,B,1
p5ry9e,کبابسرای کباب باشی,5w3w19,کبابسرای کباب باشی,2,فردوس - کاشانی - شهر زیبا,Restaurant,8.762824987,5876,A,B,A,1
3e669v,شیرینی فروشی روژان,5k3z74,روژان,2,فردوس - کاشانی - شهر زیبا,Pastry,9.342655222,7258,A,A,A,136
p6oz1n,کبابخانه علی,5lzp8n,کباب علی,2,آزادی - جی - نواب‎,Restaurant,8.913198209,3518,A,B,B,33
0qyegw,کافه قنادی سالی,58p7zy,کافه قنادی سالی,2,جردن - ونک,Pastry,9.037840238,2931,A,A,C,10
p8zowm,تهیه غذا و فست فود هفت چنار(فرحزاد),5xg19r,فست فود هفت چنار (فرحزاد),2,سعادت آباد - شهرک غرب,Restaurant,8.717680316,2954,A,B,C,154
p5r8ew,فست فود رد تراک,5xgll6,فست فود رد تراک,2,پاسداران - هروی -دروس,Restaurant,9.076172001,1946,A,A,D,6
poe2yv,آش و حلیم سماوات,5zlr7z,آش و حلیم سماوات,2,قیطریه-اندرزگو-دولت,Restaurant,8.992448118,2940,A,B,C,1
3ew9mj,نان لواشی گلستان,5mm71w,لواشی گلستان,2,فردوس - کاشانی - شهر زیبا,Bakery,9.620657754,6408,A,A,A,18
3e9mq5,رستوران ایتالیایی پارلا,5k3419,رستوران پارلا,2,جردن - ونک,Restaurant,8.532537292,3646,A,B,B,7
0mrg6y,فست فود درنا دراک,536y72,فست فود درنادراک,5,مدرس جنوب - بهار,Restaurant,8.28835612,2792,A,B,C,67
3klm5o,پیتزا رینگ,5wr862,پیتزا رینگ,2,نیاوران‎ - آجودانیه,Restaurant,8.752972331,3222,A,B,B,1
